scl|0103-2186|Estudos Históricos (Rio de Janeiro)
scl|0103-166X|Estudos de Psicologia (Campinas)
scl|1413-294X|Estudos de Psicologia (Natal)
scl|1809-2950|Fisioterapia e Pesquisa
scl|0103-5150|Fisioterapia em Movimento
scl|0100-4158|Fitopatologia Brasileira
scl|1984-0292|Fractal : Revista de Psicologia
scl|1415-4757|Genetics and Molecular Biology
scl|0104-530X|Gestão & Produção
scl|0101-9074|História (São Paulo)
scl|0104-5970|História, Ciências, Saúde-Manguinhos
scl|2236-8906|Hoehnea
scl|0104-7183|Horizontes Antropológicos
scl|0102-0536|Horticultura Brasileira
scl|0073-4721|Iheringia. Série Zoologia
scl|1518-7012|Interações (Campo Grande)
scl|1809-5844|Intercom: Revista Brasileira de Ciências da Comunicação
scl|1414-3283|Interface - Comunicação, Saúde, Educação
scl|1809-4864|International Archives of Otorhinolaryngology
scl|1677-5538|International braz j urol
scl|1807-1775|JISTEM - Journal of Information Systems and Technology Management
scl|0101-2800|Jornal Brasileiro de Nefrologia
scl|1676-2444|Jornal Brasileiro de Patologia e Medicina Laboratorial
scl|1806-3713|Jornal Brasileiro de Pneumologia
scl|0047-2085|Jornal Brasileiro de Psiquiatria
scl|1677-5449|Jornal Vascular Brasileiro
scl|2179-6491|Jornal da Sociedade Brasileira de Fonoaudiologia
scl|0021-7557|Jornal de Pediatria
scl|0102-3586|Jornal de Pneumologia
scl|2237-9363|Journal of  Coloproctology (Rio de Janeiro)
scl|1678-7757|Journal of Applied Oral Science
scl|1676-2649|Journal of Epilepsy and Clinical Neurophysiology
scl|2179-1074|Journal of Microwaves, Optoelectronics and Electromagnetic Applications
scl|0104-7930|Journal of Venomous Animals and Toxins
scl|1678-9199|Journal of Venomous Animals and Toxins including Tropical Diseases
scl|0103-5053|Journal of the Brazilian Chemical Society
scl|0104-6500|Journal of the Brazilian Computer Society
scl|0100-7386|Journal of the Brazilian Society of Mechanical Sciences
scl|1678-5878|Journal of the Brazilian Society of Mechanical Sciences and Engineering
scl|0100-512X|Kriterion: Revista de Filosofia
scl|1679-7825|Latin American Journal of Solids and Structures
scl|1518-7632|Linguagem em (Dis)curso
scl|0102-6445|Lua Nova: Revista de Cultura e Política
scl|0104-9313|Mana
scl|0100-6045|Manuscrito
scl|1516-1439|Materials Research
scl|1517-7076|Matéria (Rio de Janeiro)
scl|0074-0276|Memórias do Instituto Oswaldo Cruz
scl|1980-6574|Motriz: Revista de Educação Física
scl|1519-566X|Neotropical Entomology
scl|1679-6225|Neotropical Ichthyology
scl|0103-6351|Nova Economia
scl|0101-3300|Novos Estudos - CEBRAP
scl|0104-6276|Opinião Pública
scl|1984-9230|Organizações & Sociedade
scl|0103-863X|Paidéia (Ribeirão Preto)
scl|1982-8837|Pandaemonium Germanicum
scl|0031-1049|Papéis Avulsos de Zoologia (São Paulo)
scl|1517-7599|Per Musi
scl|1413-9936|Perspectivas em Ciência da Informação
scl|0100-204X|Pesquisa Agropecuária Brasileira
scl|1983-4063|Pesquisa Agropecuária Tropical
scl|1517-7491|Pesquisa Odontológica Brasileira
scl|0101-7438|Pesquisa Operacional
scl|0100-736X|Pesquisa Veterinária Brasileira
scl|0103-7331|Physis: Revista de Saúde Coletiva
scl|0100-8358|Planta Daninha
scl|0104-1428|Polímeros
scl|0103-7307|Pro-Posições
scl|0103-6513|Produção
scl|0104-5687|Pró-Fono Revista de Atualização Científica
scl|1413-8271|Psico-USF
scl|0102-7182|Psicologia & Sociedade
scl|0103-5665|Psicologia Clínica
scl|1413-8557|Psicologia Escolar e Educacional
scl|0103-6564|Psicologia USP
scl|1413-7372|Psicologia em Estudo
scl|1414-9893|Psicologia: Ciência e Profissão
scl|0102-7972|Psicologia: Reflexão e Crítica
scl|0102-3772|Psicologia: Teoria e Pesquisa
scl|1983-3288|Psychology & Neuroscience
scl|0100-4042|Química Nova
scl|1676-5648|RAE eletrônica
scl|1678-6971|RAM. Revista de Administração Mackenzie
scl|1413-2311|REAd. Revista Eletrônica de Administração (Porto Alegre)
scl|0100-3984|Radiologia Brasileira
scl|0100-8587|Religião & Sociedade
scl|0370-4467|Rem: Revista Escola de Minas
scl|0034-7094|Revista Brasileira de Anestesiologia
scl|0034-7108|Revista Brasileira de Biologia
scl|0100-8404|Revista Brasileira de Botânica
scl|2179-8397|Revista Brasileira de Cardiologia Invasiva
scl|1980-0037|Revista Brasileira de Cineantropometria & Desempenho Humano
scl|0102-7638|Revista Brasileira de Cirurgia Cardiovascular
scl|1983-5175|Revista Brasileira de Cirurgia Plástica
scl|1516-635X|Revista Brasileira de Ciência Avícola
scl|0103-3352|Revista Brasileira de Ciência Política
scl|0100-0683|Revista Brasileira de Ciência do Solo
scl|1516-9332|Revista Brasileira de Ciências Farmacêuticas
scl|0102-6909|Revista Brasileira de Ciências Sociais
scl|0101-3289|Revista Brasileira de Ciências do Esporte
scl|0101-9880|Revista Brasileira de Coloproctologia
scl|0034-7140|Revista Brasileira de Economia
scl|1413-2478|Revista Brasileira de Educação
scl|1413-6538|Revista Brasileira de Educação Especial
scl|1807-5509|Revista Brasileira de Educação Física e Esporte
scl|0100-5502|Revista Brasileira de Educação Médica
scl|0034-7167|Revista Brasileira de Enfermagem
scl|1415-4366|Revista Brasileira de Engenharia Agrícola e Ambiental
scl|1806-1117|Revista Brasileira de Ensino de Física
scl|0085-5626|Revista Brasileira de Entomologia
scl|1415-790X|Revista Brasileira de Epidemiologia
scl|0102-3098|Revista Brasileira de Estudos de População
scl|0102-695X|Revista Brasileira de Farmacognosia
scl|0103-3131|Revista Brasileira de Fisiologia Vegetal
scl|1413-3555|Revista Brasileira de Fisioterapia
scl|0100-2945|Revista Brasileira de Fruticultura
scl|0102-261X|Revista Brasileira de Geofísica
scl|1809-9823|Revista Brasileira de Geriatria e Gerontologia
scl|0100-7203|Revista Brasileira de Ginecologia e Obstetrícia
scl|1516-8484|Revista Brasileira de Hematologia e Hemoterapia
scl|0102-0188|Revista Brasileira de História
scl|1984-6398|Revista Brasileira de Linguística Aplicada
scl|1517-8692|Revista Brasileira de Medicina do Esporte
scl|0102-7786|Revista Brasileira de Meteorologia
scl|1413-7739|Revista Brasileira de Oceanografia
scl|0034-7280|Revista Brasileira de Oftalmologia
scl|0102-3616|Revista Brasileira de Ortopedia
scl|0034-7299|Revista Brasileira de Otorrinolaringologia
scl|1984-2961|Revista Brasileira de Parasitologia Veterinária
scl|1516-0572|Revista Brasileira de Plantas Medicinais
scl|0034-7329|Revista Brasileira de Política Internacional
scl|1516-4446|Revista Brasileira de Psiquiatria
scl|0482-5004|Revista Brasileira de Reumatologia
scl|1519-3829|Revista Brasileira de Saúde Materno Infantil 
scl|0303-7657|Revista Brasileira de Saúde Ocupacional
scl|0101-3122|Revista Brasileira de Sementes
scl|0103-507X|Revista Brasileira de Terapia Intensiva
scl|0101-8175|Revista Brasileira de Zoologia
scl|1516-3598|Revista Brasileira de Zootecnia
scl|1516-1846|Revista CEFAC
scl|0034-737X|Revista Ceres
scl|1806-6690|Revista Ciência Agronômica
scl|1519-7077|Revista Contabilidade & Finanças
scl|1415-5419|Revista Dental Press de Ortodontia e Ortopedia Facial
scl|1808-2432|Revista Direito GV
scl|1806-0013|Revista Dor
scl|0104-026X|Revista Estudos Feministas
scl|1983-1447|Revista Gaúcha de Enfermagem
scl|1983-4195|Revista IBRACON de Estruturas e Materiais
scl|1414-4980|Revista Katálysis
scl|0104-1169|Revista Latino-Americana de Enfermagem
scl|1415-4714|Revista Latinoamericana de Psicopatologia Fundamental
scl|1980-6523|Revista Odonto Ciência
scl|0103-0582|Revista Paulista de Pediatria
scl|0104-4230|Revista da Associação Médica Brasileira
scl|1983-3083|Revista da Educação física / UEM
scl|0080-6234|Revista da Escola de Enfermagem da USP
scl|0102-2555|Revista da Faculdade de Educação
scl|1516-8034|Revista da Sociedade Brasileira de Fonoaudiologia
scl|0037-8682|Revista da Sociedade Brasileira de Medicina Tropical
scl|0080-2107|Revista de Administração (São Paulo)
scl|1415-6555|Revista de Administração Contemporânea
scl|0034-7612|Revista de Administração Pública
scl|0034-7590|Revista de Administração de Empresas
scl|0034-7701|Revista de Antropologia
scl|1415-9848|Revista de Economia Contemporânea
scl|0101-3157|Revista de Economia Política
scl|0103-2003|Revista de Economia e Sociologia Rural
scl|0001-3714|Revista de Microbiologia
scl|1415-5273|Revista de Nutrição
scl|0103-0663|Revista de Odontologia da Universidade de São Paulo
scl|0101-6083|Revista de Psiquiatria Clínica
scl|0101-8108|Revista de Psiquiatria do Rio Grande do Sul
scl|0034-8910|Revista de Saúde Pública
scl|0104-4478|Revista de Sociologia e Política
scl|0100-6991|Revista do Colégio Brasileiro de Cirurgiões
scl|0104-8023|Revista do Departamento de Psicologia. UFF
scl|0041-8781|Revista do Hospital das Clínicas
scl|0036-4665|Revista do Instituto de Medicina Tropical de São Paulo
scl|0100-6762|Revista Árvore
scl|1516-3180|Sao Paulo Medical Journal
scl|0104-1290|Saúde e Sociedade
scl|0103-1759|Sba: Controle & Automação Sociedade Brasileira de Automatica
scl|0103-9016|Scientia Agricola
scl|1678-3166|Scientiae Studia
scl|0101-6628|Serviço Social & Sociedade
scl|1984-6487|Sexualidad, Salud y Sociedad (Rio de Janeiro)
scl|1982-4513|Sociedade & Natureza
scl|0102-6992|Sociedade e Estado
scl|1517-4522|Sociologias
scl|0104-9224|Soldagem & Inspeção
scl|0100-5405|Summa Phytopathologica
scl|1806-6445|Sur. Revista Internacional de Direitos Humanos
scl|0102-8839|São Paulo em Perspectiva
scl|2179-8451|TEMA (São Carlos)
scl|1413-7704|Tempo
scl|0103-2070|Tempo Social
scl|0104-0707|Texto & Contexto - Enfermagem
scl|1981-7746|Trabalho, Educação e Saúde
scl|0103-1813|Trabalhos em Linguística Aplicada
scl|0101-3173|Trans/Form/Ação
scl|2237-6089|Trends in Psychiatry and Psychotherapy
scl|1982-5676|Tropical Plant Pathology
scl|0104-8775|Varia Historia
scl|1809-4341|Vibrant: Virtual Brazilian Anthropology
scl|1984-4670|Zoologia (Curitiba)
scl|1516-1498|Ágora: Estudos em Teoria Psicanalítica
spa|0021-2571|Annali dell'Istituto Superiore di Sanità
spa|0365-2203|Arquivos da Faculdade de Higiene e Saúde Pública da Universidade de São Paulo
spa|1014-4390|Boletín Panamericano de Sanidad de la Oficina Sanitaria Internacional
spa|0030-0632|Boletín de la Oficina Sanitaria Panamericana
spa|0479-3420|Boletín de la Oficina Sanitaria Panamericana. Suplemento
spa|0301-5750|Bulletin of the Pan American Health Organization
spa|0042-9686|Bulletin of the World Health Organization
spa|0102-311X|Cadernos de Saúde Pública
spa|1413-8123|Ciência & Saúde Coletiva
spa|1687-1634|Eastern Mediterranean Health Journal
spa|0213-9111|Gaceta Sanitaria
spa|1555-7960|MEDICC Review
spa|1415-790X|Revista Brasileira de Epidemiologia
spa|0864-3466|Revista Cubana de Salud Pública
spa|1135-5727|Revista Española de Salud Pública
spa|1020-4989|Revista Panamericana de Salud Pública
spa|1726-4634|Revista Peruana de Medicina Experimental y Salud Pública
spa|0124-0064|Revista de Salud Pública
spa|0034-8899|Revista de Sanidad e Higiene Publica
spa|0034-8910|Revista de Saúde Pública
spa|1851-8265|Salud Colectiva
spa|0036-3634|Salud Pública de México
spa|0251-2432|World Health Forum
spa|0379-8070|World Health Statistics Quarterly
sss|1414-753X|Ambiente & sociedade
sss|1981-3821|Brazilian Political Science Review (Online)
sss|0104-8333|Cadernos Pagu
sss|0121-4772|Cuadernos de Economía
sss|0797-6062|Cuadernos del CLAEH
sss|0011-5258|Dados 
sss|0046-001X|Desarrollo Económico (Buenos Aires)
sss|0104-026X|Estudos Feministas
sss|1413-0580|Estudos Sociedade e Agricultura
sss|0717-7194|Historia (Santiago)
sss|0101-9074|História (São Paulo)
sss|0104-7183|Horizontes Antropológicos
sss|0121-5051|Innovar : Revista de Ciencias Administrativas y Sociales
sss|1414-3283|Interface - Comunicação, Saúde, Educação
sss|0100-512X|Kriterion: Revista de Filosofia
sss|0104-9313|Mana
sss|0101-3300|Novos Estudos - CEBRAP
sss|1012-1587|Opción (Maracaibo)
sss|1515-3371|Relaciones Internacionales 
sss|0100-8587|Religião & Sociedade
sss|0102-6909|Revista Brasileira de Ciências Sociais
sss|0717-1498|Revista Fuerzas Armadas y Sociedad 
sss|0797-9789|Revista Uruguaya de Ciencia Política
sss|0124-5996|Revista de Economía Institucional
sss|1819-0545|Revista de Humanidades y Ciencias Sociales (Santa Cruz de la Sierra)
sss|0104-4478|Revista de Sociologia e Política
sss|0327-7712|Sociedad (Buenos Aires)
sss|1517-4522|Sociologias
sss|1806-6445|Sur - Revista Internacional de Direitos Humanos
sss|1990-7451|T'inkazos
sss|0103-2070|Tempo Social
sss|1518-4471|Teoria & Sociedade
sss|1518-3319|Topoi: Revista de História
ven|0084-5906|Acta Botánica Venezuelica
ven|0001-6365|Acta Odontológica Venezolana
ven|1316-0354|Agroalimentaria
ven|0002-192X|Agronomía Tropical
ven|0798-0752|Anales Venezolanos de Nutrición
ven|0004-0622|Archivos Latinoamericanos de Nutrición
ven|0798-0264|Archivos Venezolanos de Farmacología y Terapéutica
ven|0254-1637|Argos
ven|1316-3361|Bioagro
ven|0798-9709|Boletin de Linguistica
ven|0376-723X|Boletín Técnico 
ven|1690-4648|Boletín de Malariología y Salud Ambiental
ven|1012-2508|Cuadernos del Cendes
ven|0798-4324|EPISTEME
ven|1316-4910|Educere
ven|1690-7515|Enlace
ven|0252-8274|Ernstia
ven|1315-6268|Frónesis
ven|1315-8597|Gaceta Laboral 
ven|0367-4762|Gaceta Médica de Caracas
ven|0378-1844|Interciencia
ven|0535-5133|Investigación Clínica
ven|1316-0087|Investigación y Postgrado
ven|0075-5222|Kasmera
ven|0459-1283|Letras
ven|0798-9784|Núcleo
ven|1012-1587|Opción
ven|1011-2251|Paradígma
ven|0798-2259|Revista Científica
ven|0255-6952|Revista Latinoamericana de Metalurgia y Materiales
ven|0254-0770|Revista Técnica de la Facultad de Ingeniería Universidad del Zulia
ven|1315-6411|Revista Venezolana de Economía y Ciencias Sociales
ven|1690-3110|Revista Venezolana de Endocrinología y Metabolismo
ven|1316-3701|Revista Venezolana de Estudios de la Mujer
ven|1315-9984|Revista Venezolana de Gerencia
ven|0798-0582|Revista Venezolana de Oncología
ven|1315-9518|Revista de Ciencias Sociales
ven|0798-1171|Revista de Filosofía
ven|0048-7732|Revista de Obstetricia y Ginecología de Venezuela
ven|0798-9792|Revista de Pedagogía
ven|0378-7818|Revista de la Facultad de Agronomía
ven|0258-6576|Revista de la Facultad de Ciencias Veterinarias
ven|0798-4065|Revista de la Facultad de Ingeniería Universidad Central de Venezuela
ven|0798-0469|Revista de la Facultad de Medicina
ven|1315-2556|Revista de la Sociedad Venezolana de Microbiología
ven|0798-0477|Revista del Instituto Nacional de Higiene Rafael Rangel
ven|1315-0138|Salud de los Trabajadores
ven|1316-4821|Universidad, Ciencia y Tecnología
ven|1315-5216|Utopìa y Praxis Latinoamericana
ven|0798-7269|Zootecnia Tropical
